name,Year of production,Condition,Reference number,Scope of delivery,Location,Case area(mm2),price($),Case material_Aluminum,Case material_Gold/Steel,Case material_Palladium,Case material_Platinum,Case material_Red gold,Case material_Rose gold,Case material_Silver,Case material_Steel,Case material_White gold,Case material_Yellow gold,Movement_Automatic,Movement_Manual winding,Movement_Quartz
19,2017,6,418,0,51,,19933.0,False,False,False,False,False,False,False,True,False,False,True,False,False
27,2022,5,745,2,247,,41500.0,False,False,False,False,False,False,False,False,True,False,True,False,False
6,1989,6,175,3,208,,18181.0,False,False,False,False,False,False,False,False,False,True,False,True,False
2,2022,5,346,2,247,,73888.0,False,False,False,False,False,False,False,True,False,False,True,False,False
6,2024,3,697,2,80,,37829.0,False,False,False,False,False,False,False,False,True,False,True,False,False
18,2020,6,641,2,208,,110776.0,False,False,False,False,False,False,False,False,True,False,False,True,False
21,2012,6,540,0,259,,55289.0,False,False,False,False,False,False,False,False,True,False,True,False,False
12,2019,6,463,0,259,,38567.0,False,False,False,True,False,False,False,False,False,False,True,False,False
6,2022,6,455,2,208,,33880.0,False,False,False,False,False,False,False,False,False,True,False,True,False
6,1990,6,96,0,259,,10033.0,False,False,False,False,False,False,False,False,False,True,False,True,False
18,2020,3,713,2,251,,125000.0,False,False,False,False,False,True,False,False,False,False,True,False,False
21,2016,5,438,2,247,,69430.0,False,False,False,False,False,False,False,False,False,True,True,False,False
6,2018,1,175,0,160,,10579.0,False,False,False,False,False,False,False,False,False,True,False,True,False
0,2019,6,800,0,247,,30000.0,False,False,False,False,False,False,False,False,False,True,False,True,False
4,2023,6,517,2,222,,49286.0,False,False,False,False,False,False,False,True,False,False,True,False,False
4,2022,3,521,0,208,,89923.0,False,False,False,False,False,False,False,True,False,False,True,False,False
18,1979,6,109,3,259,,165698.0,False,False,False,False,False,False,False,True,False,False,True,False,False
8,2012,6,526,0,208,,55391.0,False,False,False,False,False,False,False,False,True,False,False,True,False
12,2024,3,488,2,145,,47883.0,False,False,False,False,False,False,False,False,True,False,True,False,False
12,2015,6,681,2,247,1440.0,22038.0,False,False,False,False,False,True,False,False,False,False,False,True,False
4,2023,3,800,2,247,,136999.0,False,False,False,False,False,False,False,True,False,False,True,False,False
1,2023,5,333,2,219,,56680.0,False,False,False,False,False,False,False,False,True,False,True,False,False
18,2022,5,727,2,233,,54400.0,False,False,False,False,False,False,False,True,False,False,True,False,False
18,2022,3,636,2,259,1526.0,115000.0,False,False,False,False,False,True,False,False,False,False,True,False,False
4,1980,0,392,0,259,,57691.0,False,False,False,False,False,False,False,True,False,False,False,False,True
18,2009,5,641,2,204,,117847.0,False,False,False,False,False,False,False,True,False,False,True,False,False
6,2023,5,691,2,259,,47886.0,False,False,False,False,False,False,False,False,True,False,True,False,False
1,2020,6,311,0,247,,27993.0,False,False,False,False,False,False,False,False,True,False,True,False,False
4,2015,5,424,2,259,,57682.0,False,False,False,False,False,False,False,True,False,False,True,False,False
6,1997,6,338,2,96,,47883.0,False,False,False,False,False,False,False,False,True,False,True,False,False
2,2021,5,661,2,49,,81179.0,False,False,False,False,False,True,False,False,False,False,True,False,False
18,2022,3,729,2,221,,95000.0,False,False,False,False,False,True,False,False,False,False,True,False,False
25,2013,6,288,2,17,756.0,12583.0,False,False,False,False,False,False,False,False,True,False,False,False,True
11,2019,6,84,0,228,594.0,25480.0,False,False,False,False,False,False,False,False,True,False,False,True,False
6,2021,5,457,2,195,,38528.0,False,False,False,False,False,True,False,False,False,False,False,True,False
25,2015,3,800,2,228,,55888.0,False,False,False,False,False,True,False,False,False,False,True,False,False
0,1948,1,391,0,115,,2227.0,False,False,False,False,False,True,False,False,False,False,False,False,True
8,2021,6,438,0,73,,39405.0,False,False,False,False,False,False,False,False,False,True,False,True,False
1,2022,6,314,2,155,,38975.0,False,False,False,False,False,False,False,True,False,False,True,False,False
2,2018,6,415,2,259,,94653.0,False,False,False,False,False,False,False,True,False,False,True,False,False
1,2021,1,314,3,259,,40719.0,False,False,False,False,False,False,False,True,False,False,True,False,False
18,2023,6,644,2,208,,92529.0,False,False,False,False,False,False,False,True,False,False,True,False,False
25,2015,1,296,0,3,,12485.0,False,False,False,False,False,True,False,False,False,False,False,False,True
4,2023,3,544,2,247,,95500.0,False,False,False,False,False,True,False,False,False,False,True,False,False
6,1999,6,176,0,259,,19687.0,False,False,False,False,False,True,False,False,False,False,True,False,False
25,2024,5,282,2,27,756.0,16915.0,False,False,False,False,False,False,False,True,False,False,False,False,True
18,2020,6,631,2,247,,83500.0,False,False,False,False,False,False,False,False,True,False,True,False,False
18,2017,6,113,0,228,,75600.0,False,False,False,False,False,False,False,False,False,True,True,False,False
25,2004,6,275,2,259,528.0,20540.0,False,False,False,False,False,True,False,False,False,False,False,False,True
6,2024,3,457,2,159,,35021.0,False,False,False,False,False,True,False,False,False,False,False,True,False
18,2016,6,636,2,47,1526.0,94541.0,False,False,False,False,False,True,False,False,False,False,True,False,False
11,2019,6,76,0,159,,8352.0,False,False,False,False,False,False,False,False,False,True,False,True,False
1,2017,6,531,2,259,,38752.0,False,False,False,False,False,False,False,False,True,False,True,False,False
18,1985,1,227,0,115,,13251.0,False,False,False,False,False,False,False,True,False,False,False,False,True
4,2024,5,312,2,159,,140309.0,False,False,False,False,False,False,False,False,True,False,True,False,False
2,2017,6,665,2,133,,139456.0,False,False,False,True,False,False,False,False,False,False,True,False,False
18,2021,6,641,2,247,,116900.0,False,False,False,False,False,False,False,True,False,False,True,False,False
11,1995,6,800,0,65,860.0,8573.0,False,False,False,False,False,False,False,False,False,True,False,False,True
22,2021,5,713,2,247,,169500.0,False,False,False,False,False,True,False,False,False,False,False,True,False
12,2016,6,540,2,259,,42689.0,False,False,False,False,False,False,False,False,True,False,False,True,False
18,2022,1,416,3,259,,164321.0,False,False,False,False,False,False,False,True,False,False,True,False,False
2,2023,6,368,2,47,,82515.0,False,False,False,False,False,True,False,False,False,False,True,False,False
4,2023,3,521,2,159,,93873.0,False,False,False,False,False,False,False,True,False,False,True,False,False
27,2018,6,577,2,259,,49926.0,False,False,False,False,False,True,False,False,False,False,True,False,False
2,2016,5,414,2,259,,77838.0,False,False,False,False,False,False,False,True,False,False,True,False,False
18,2023,3,644,2,28,,155787.0,False,False,False,False,False,False,False,True,False,False,True,False,False
0,1955,6,800,2,228,594.0,31270.0,False,False,False,True,False,False,False,False,False,False,False,True,False
0,2022,1,178,0,127,,9735.0,False,False,False,False,False,False,False,False,False,True,False,True,False
18,2020,6,628,2,66,1526.0,111568.0,False,False,False,False,False,False,False,True,False,False,True,False,False
4,2024,5,518,2,219,,59575.0,False,False,False,False,False,False,False,True,False,False,False,False,True
6,1995,6,323,3,221,,18450.0,False,False,False,False,False,False,False,False,False,True,True,False,False
18,2010,6,644,2,17,,77838.0,False,False,False,False,False,False,False,True,False,False,True,False,False
25,2019,6,759,2,247,,19000.0,False,False,False,False,False,False,False,True,False,False,True,False,False
18,2023,3,713,2,247,,65900.0,False,False,False,False,False,True,False,False,False,False,False,False,True
21,2009,1,438,2,27,,66145.0,False,False,False,False,False,False,False,False,False,True,True,False,False
0,2001,3,320,2,127,,26092.0,False,False,False,False,False,False,False,False,True,False,True,False,False
18,2023,3,641,2,159,1526.0,141422.0,False,False,False,False,False,False,False,True,False,False,True,False,False
18,2008,6,414,2,27,1729.0,105677.0,False,False,False,False,False,False,False,True,False,False,True,False,False
1,2022,3,555,2,247,,59000.0,False,False,False,False,False,True,False,False,False,False,True,False,False
6,1970,6,149,1,16,,12361.0,False,False,False,False,False,False,False,False,False,True,True,False,False
6,2024,3,697,2,121,,46213.0,False,False,False,False,False,False,False,False,True,False,True,False,False
25,2022,3,281,2,194,756.0,17260.0,False,False,False,False,False,False,False,True,False,False,False,False,True
18,2019,6,616,2,247,,132000.0,False,False,False,False,False,False,False,True,False,False,True,False,False
1,2015,6,372,2,28,,38975.0,False,False,False,False,False,False,False,False,True,False,True,False,False
6,2021,3,800,2,96,,32182.0,False,False,False,False,False,True,False,False,False,False,True,False,False
21,2023,5,581,2,247,,74500.0,False,False,False,False,False,False,False,False,True,False,True,False,False
18,2000,3,721,2,247,,83500.0,False,False,False,False,False,False,False,True,False,False,True,False,False
6,1948,6,641,1,158,,17706.0,False,False,False,False,False,False,False,False,False,True,False,True,False
1,2023,6,316,1,228,,38850.0,False,False,False,True,False,False,False,False,False,False,True,False,False
6,1981,6,452,0,221,,15040.0,False,False,False,False,False,False,False,False,True,False,False,True,False
6,1997,6,71,0,27,,12249.0,False,False,False,False,False,False,False,False,True,False,False,True,False
1,2020,5,591,2,247,,63111.0,False,False,False,False,False,True,False,False,False,False,True,False,False
18,2018,6,109,1,259,,49553.0,False,False,False,False,False,False,False,True,False,False,True,False,False
22,1970,3,565,2,247,,164000.0,False,False,False,False,False,False,False,False,False,True,False,True,False
2,2010,5,665,2,145,,65700.0,False,False,False,True,False,False,False,False,False,False,True,False,False
18,2022,3,711,2,41,,52326.0,False,False,False,False,False,False,False,True,False,False,True,False,False
27,2011,6,638,2,247,,105000.0,False,False,False,False,False,True,False,False,False,False,True,False,False
2,2020,3,653,2,233,,129995.0,False,False,False,True,False,False,False,False,False,False,True,False,False
6,1998,1,338,0,259,,11752.0,False,False,False,False,False,False,False,False,False,True,False,True,False
6,2021,1,145,0,259,,27859.0,False,False,False,False,False,False,False,False,False,True,True,False,False
4,2012,6,424,2,27,,56780.0,False,False,False,False,False,False,False,True,False,False,True,False,False
6,2023,3,635,2,12,1470.0,53130.0,False,False,False,False,False,False,False,False,True,False,True,False,False
18,1999,0,144,0,133,,48027.0,False,False,False,False,False,False,False,True,False,False,True,False,False
6,2019,6,754,0,127,,34680.0,False,False,False,False,False,True,False,False,False,False,True,False,False
8,1960,6,623,2,247,,57992.0,False,False,False,False,False,False,False,False,True,False,True,False,False
18,2015,6,414,2,259,,114627.0,False,True,False,False,False,False,False,False,False,False,True,False,False
25,2013,0,762,2,259,,24912.0,False,False,False,False,False,False,False,True,False,False,True,False,False
1,2020,6,591,2,253,1476.0,39328.0,False,False,False,False,False,True,False,False,False,False,True,False,False
6,1950,1,20,0,118,,23942.0,False,False,False,False,False,True,False,False,False,False,False,True,False
4,2002,6,383,1,247,,40000.0,False,False,False,False,False,False,False,True,False,False,False,False,True
18,2022,3,721,2,28,,132514.0,False,False,False,False,False,True,False,False,False,False,True,False,False
18,1985,3,713,2,247,,98000.0,False,False,False,False,False,True,False,False,False,False,True,False,False
6,2009,6,593,2,47,,29522.0,False,False,False,False,False,False,False,False,True,False,True,False,False
2,2008,6,661,2,17,,72938.0,False,False,False,False,False,True,False,False,False,False,True,False,False
6,1999,5,447,1,228,,19300.0,False,False,False,False,False,False,False,False,False,True,False,True,False
0,2009,5,681,2,70,,54018.0,False,False,False,False,False,True,False,False,False,False,False,True,False
18,2013,6,616,2,259,,104118.0,False,False,False,False,False,False,False,True,False,False,True,False,False
9,2023,6,451,0,66,,70564.0,False,False,False,False,False,True,False,False,False,False,True,False,False
8,2022,3,461,2,228,,74353.0,False,False,False,False,False,False,False,True,False,False,False,True,False
10,2011,6,130,0,259,,12788.0,False,False,False,False,False,False,False,False,False,True,False,False,True
6,2007,6,209,0,137,756.0,12107.0,False,False,False,False,False,False,False,False,False,True,False,False,True
12,2016,3,315,2,195,,31827.0,False,False,False,False,False,False,False,False,True,False,False,False,True
25,2009,3,762,2,195,,45787.0,False,False,False,False,False,True,False,False,False,False,True,False,False
27,2024,5,800,2,219,,109999.0,False,False,False,False,False,False,False,False,True,False,False,False,True
6,2008,6,754,2,259,1645.0,36700.0,False,False,False,False,False,False,False,False,True,False,True,False,False
